Otu1426	d:Fungi(1.0000),p:Ascomycota(0.0100),c:Lecanoromycetes(0.0100),o:Lecanorales(0.0100),f:Cladoniaceae(0.0100),g:Cladonia(0.0100),s:Cladonia_borealis_SH210018.07FU(0.0100)	+	d:Fungi
Otu1428	d:Fungi(0.9900),p:Basidiomycota(0.5200),c:Agaricomycetes(0.5000),o:Agaricales(0.1800),f:Symbiotaphrinaceae(0.1200),g:Symbiotaphrina(0.1200),s:Symbiotaphrina_kochii_SH021199.07FU(0.0800)	+	d:Fungi
Otu1429	d:Fungi(1.0000),p:Ascomycota(0.3500),c:Agaricomycetes(0.2600),o:Agaricales(0.1900),f:Glomeraceae(0.1300),g:Symbiotaphrina(0.1000),s:Symbiotaphrina_buchneri_SH643910.07FU(0.0700)	+	d:Fungi
Otu1417	d:Fungi(1.0000),p:Basidiomycota(0.0200),c:Tremellomycetes(0.0200),o:Filobasidiales(0.0200),f:Filobasidiaceae(0.0200),g:Filobasidium(0.0200),s:Filobasidium_chernovii_SH197624.07FU(0.0100)	+	d:Fungi
Otu1423	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(0.9800)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes
Otu1432	d:Fungi(1.0000),p:Ascomycota(0.9700),c:Eurotiomycetes(0.9400),o:Chaetothyriales(0.9400),f:Herpotrichiellaceae(0.7200),g:Capronia(0.4000),s:Knufia_peltigerae_SH180461.07FU(0.0400)	+	d:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
Otu1425	d:Fungi(1.0000)	+	d:Fungi
Otu1433	d:Fungi(1.0000),p:Chytridiomycota(0.4000),c:Agaricomycetes(0.1600),o:Rhizophydiales(0.1400),f:Rhizophydiales_fam_Incertae_sedis(0.1200),g:Coralloidiomyces(0.1200),s:Coralloidiomyces_digitatus_SH461375.07FU(0.1200)	+	d:Fungi
Otu1427	d:Fungi(0.9900),p:Basidiomycota(0.6600),c:Agaricomycetes(0.4400),o:Agaricales(0.2400),f:Bulleribasidiaceae(0.1200),g:Derxomyces(0.1100),s:Derxomyces_simaoensis_SH483908.07FU(0.0500)	+	d:Fungi
Otu1430	d:Fungi(1.0000),p:Ascomycota(0.9100),c:Dothideomycetes(0.9100),o:Capnodiales(0.9000),f:Teratosphaeriaceae(0.8400),g:Lapidomyces(0.5700),s:Lapidomyces_hispanicus_SH214176.07FU(0.5700)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae
Otu1431	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Hypocreales(1.0000),f:Clavicipitaceae(1.0000),g:Metarhizium(0.7800),s:Metarhizium_carneum_SH214904.07FU(0.7800)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Clavicipitaceae
Otu1438	d:Fungi(1.0000),p:Basidiomycota(0.2400),c:Agaricostilbomycetes(0.2400),o:Agaricostilbales(0.2400),f:Chionosphaeraceae(0.2400),g:Kurtzmanomyces(0.2200)	+	d:Fungi
Otu1434	d:Fungi(0.5900),p:Cercozoa(0.4000),c:Glomeromycetes(0.1100),o:Glomerales(0.1100),f:Glomeraceae(0.1100),g:Symbiotaphrina(0.0600),s:Symbiotaphrina_kochii_SH021199.07FU(0.0400)	+	
Otu1440	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000),f:Leptosphaeriaceae(0.6300),g:Leptosphaeria(0.6300),s:Paraphoma_chrysanthemicola_SH211091.07FU(0.0100)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
Otu1435	d:Fungi(1.0000),p:Ascomycota(0.0100),c:Sordariomycetes(0.0100),o:Hypocreales(0.0100)	+	d:Fungi
Otu1442	d:Fungi(1.0000),p:Basidiomycota(0.5300),c:Tremellomycetes(0.5200),o:Tremellales(0.5200),f:Bulleraceae(0.4700),g:Bullera(0.4700),s:Bullera_crocea_SH209709.07FU(0.4700)	+	d:Fungi
Otu1436	d:Fungi(1.0000),p:Ascomycota(0.9400),c:Dothideomycetes(0.9100),o:Pleosporales(0.9100),f:Cucurbitariaceae(0.0500),g:Leptosphaeria(0.0400),s:Leptosphaeria_proteicola_SH192135.07FU(0.0400)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
Otu1444	d:Fungi(1.0000),p:Ascomycota(0.1300),c:Leotiomycetes(0.0800),o:Helotiales(0.0300),f:Helotiaceae(0.0200),g:Tetracladium(0.0200),s:Pezizella_epithallina_SH020297.07FU(0.0100)	+	d:Fungi
Otu1446	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(1.0000),o:Tremellales(0.0700),f:Bulleribasidiaceae(0.0700),g:Vishniacozyma(0.0700),s:Vishniacozyma_victoriae_SH181632.07FU(0.0400)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes
Otu1439	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(1.0000),o:Tremellales(0.0700),f:Bulleribasidiaceae(0.0700),g:Vishniacozyma(0.0700),s:Vishniacozyma_victoriae_SH181632.07FU(0.0400)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes
Otu1448	d:Fungi(1.0000),p:Ascomycota(0.1100),c:Dothideomycetes(0.1100)	+	d:Fungi
Otu1443	d:Fungi(1.0000),p:Chytridiomycota(0.7100),c:Rhizophydiomycetes(0.5800),o:Rhizophydiales(0.5800),f:Protrudomycetaceae(0.4500),g:Protrudomyces(0.4500),s:Protrudomyces_lateralis_SH210255.07FU(0.4500)	+	d:Fungi
Otu1447	d:Fungi(1.0000)	+	d:Fungi
Otu1445	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes
Otu1451	d:Fungi(1.0000),p:Chytridiomycota(0.5400),c:Agaricomycetes(0.1100),o:Rhizophydiales(0.1100),f:Orbiliaceae(0.0400),g:Orbilia(0.0400),s:Synchytrium_papillatum_SH487289.07FU(0.0300)	+	d:Fungi
Otu1437	d:Fungi(1.0000),p:Basidiomycota(0.5500),c:Tremellomycetes(0.5400),o:Tremellales(0.5400),f:Bulleraceae(0.4800),g:Bullera(0.4800),s:Bullera_crocea_SH209709.07FU(0.4800)	+	d:Fungi
Otu1450	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(1.0000)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes
Otu1453	d:Fungi(1.0000),p:Ascomycota(0.2700),c:Leotiomycetes(0.2700),o:Helotiales(0.2700),f:Dermateaceae(0.2700),g:Calloria(0.2700),s:Calloria_urticae_SH529064.07FU(0.2700)	+	d:Fungi
Otu1452	d:Fungi(0.9900),p:Basidiomycota(0.4100),c:Agaricomycetes(0.4000),o:Agaricales(0.1600),f:Entorrhizaceae(0.0600),g:Entorrhiza(0.0600),s:Piloderma_lanatum_SH212907.07FU(0.0200)	+	d:Fungi
Otu1441	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(1.0000),o:Tremellales(1.0000),f:Bulleribasidiaceae(1.0000),g:Vishniacozyma(1.0000),s:Vishniacozyma_victoriae_SH181632.07FU(1.0000)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma,s:Vishniacozyma_victoriae_SH181632.07FU
Otu1449	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(1.0000),f:Entolomataceae(0.0700),g:Entoloma(0.0700),s:Lycoperdon_subcretaceum_SH175898.07FU(0.0300)	+	d:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales
Otu1460	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Chaetosphaeriales(1.0000),f:Chaetosphaeriaceae(1.0000),g:Dinemasporium(1.0000),s:Dinemasporium_morbidum_SH208944.07FU(1.0000)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Dinemasporium,s:Dinemasporium_morbidum_SH208944.07FU
Otu1454	d:Fungi(1.0000),p:Ascomycota(0.5300),c:Eurotiomycetes(0.3300),o:Chaetothyriales(0.3300),f:Herpotrichiellaceae(0.3300),g:Phialophora(0.3300),s:Cadophora_luteo-olivacea_SH092150.07FU(0.0900)	+	d:Fungi
Otu1456	d:Fungi(1.0000),p:Mortierellomycota(1.0000),c:Mortierellomycetes(1.0000),o:Mortierellales(1.0000),f:Mortierellaceae(1.0000),g:Mortierella(1.0000),s:Mortierella_alpina_SH183633.07FU(0.6200)	+	d:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella
Otu1464	d:Fungi(1.0000),p:Ascomycota(0.9400),c:Leotiomycetes(0.8800),o:Helotiales(0.8800),f:Helotiaceae(0.0700),g:Tetracladium(0.0700),s:Tetracladium_marchalianum_SH204312.07FU(0.0700)	+	d:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales
Otu1459	d:Fungi(1.0000),p:Basidiomycota(0.9700),c:Tremellomycetes(0.9400),o:Tremellales(0.9400),f:Bulleribasidiaceae(0.9400),g:Vishniacozyma(0.9400),s:Vishniacozyma_dimennae_SH203797.07FU(0.7500)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma
Otu1461	d:Rhizaria(0.7900),p:Cercozoa(0.7900),c:Agaricomycetes(0.0300),o:Agaricales(0.0200),f:Mortierellaceae(0.0200),g:Mortierella(0.0200),s:Symbiotaphrina_buchneri_SH643910.07FU(0.0200)	+	
Otu1455	d:Fungi(1.0000),p:Basidiomycota(0.2700),c:Tremellomycetes(0.2600),o:Tremellales(0.2600),f:Bulleraceae(0.2100),g:Bullera(0.2100),s:Bullera_crocea_SH209709.07FU(0.2100)	+	d:Fungi
Otu1467	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(0.9900),o:Pleosporales(0.9900),f:Pleosporaceae(0.0600),g:Eutypa(0.0100),s:Eutypa_consobrina_SH217762.07FU(0.0100)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
Otu1462	d:Fungi(1.0000),p:Chytridiomycota(0.8000),c:Spizellomycetes(0.0500),o:Spizellomycetales(0.0500),f:Phaeosphaeriaceae(0.0200),g:Phaeosphaeria(0.0200),s:Phaeosphaeria_rousseliana_SH630633.07FU(0.0200)	+	d:Fungi,p:Chytridiomycota
Otu1457	d:Fungi(0.8600),p:Ascomycota(0.5100),c:Orbiliomycetes(0.1300),o:Orbiliales(0.1200),f:Orbiliaceae(0.1100),g:Orbilia(0.1000),s:Symbiotaphrina_kochii_SH021199.07FU(0.0400)	+	d:Fungi
Otu1458	d:Fungi(1.0000),p:Ascomycota(0.9900),c:Sordariomycetes(0.0800),o:Xylariales(0.0600),f:Nectriaceae(0.0200),g:Nemania(0.0100),s:Pseudomassaria_chondrospora_SH194908.07FU(0.0100)	+	d:Fungi,p:Ascomycota
Otu1471	d:Fungi(1.0000),p:Ascomycota(0.7800),c:Eurotiomycetes(0.2500),o:Verrucariales(0.1000),f:Verrucariaceae(0.0800),g:Verrucaria(0.0700),s:Symbiotaphrina_kochii_SH021199.07FU(0.0400)	+	d:Fungi
Otu1465	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Microbotryomycetes(1.0000),o:Sporidiobolales(1.0000)	+	d:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales
Otu1463	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(0.0700),o:Holtermanniales(0.0300),f:Holtermanniales_fam_Incertae_sedis(0.0300),g:Holtermanniella(0.0300),s:Holtermanniella_takashimae_SH190741.07FU(0.0300)	+	d:Fungi,p:Basidiomycota
Otu1475	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000),f:Pleosporaceae(1.0000),g:Alternaria(0.9300),s:Alternaria_multirostrata_SH292666.07FU(0.3200)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria
Otu1469	d:Fungi(1.0000),p:Ascomycota(0.1300),c:Sordariomycetes(0.1300),o:Hypocreales(0.1300),f:Nectriaceae(0.1300)	+	d:Fungi
Otu1468	d:Fungi(1.0000),p:Ascomycota(0.8800),c:Eurotiomycetes(0.8500),o:Chaetothyriales(0.8500),f:Herpotrichiellaceae(0.8500),g:Phialophora(0.8500),s:Phialophora_cyclaminis_SH174592.07FU(0.0600)	+	d:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Phialophora
Otu1466	d:Fungi(1.0000),p:Chytridiomycota(0.3500),c:Agaricomycetes(0.2100),o:Rhizophydiales(0.1300),f:Rhizophydiales_fam_Incertae_sedis(0.1200),g:Coralloidiomyces(0.1200),s:Coralloidiomyces_digitatus_SH461375.07FU(0.1200)	+	d:Fungi
Otu1472	d:Fungi(0.9200),p:Ascomycota(0.7100),c:Saccharomycetes(0.5000),o:Saccharomycetales(0.5000),f:Mycosphaerellaceae(0.0400),g:Stenella(0.0400),s:Stenella_araguata_SH631423.07FU(0.0400)	+	d:Fungi
Otu1470	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000),f:Cucurbitariaceae(0.9800),g:Pyrenochaeta(0.9800)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Cucurbitariaceae,g:Pyrenochaeta
Otu1476	d:Fungi(1.0000),p:Basidiomycota(0.1400),c:Agaricomycetes(0.1400),o:Agaricales(0.0800),f:Tricholomataceae(0.0500),g:Arrhenia(0.0400),s:Arrhenia_subglobispora_SH197391.07FU(0.0200)	+	d:Fungi
Otu1478	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(0.9900),o:Tremellales(0.2100),f:Bulleribasidiaceae(0.2100),g:Vishniacozyma(0.2100),s:Vishniacozyma_victoriae_SH181632.07FU(0.1700)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes
Otu1479	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(0.9900),o:Capnodiales(0.9900),f:Mycosphaerellaceae(0.9900),g:Zymoseptoria(0.9200),s:Zymoseptoria_verkleyi_SH195834.07FU(0.6900)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Zymoseptoria
Otu1474	d:Fungi(1.0000),p:Mortierellomycota(0.8800),c:Mortierellomycetes(0.8800),o:Mortierellales(0.8800),f:Mortierellaceae(0.8200),g:Mortierella(0.7700),s:Mortierella_fatshederae_SH180138.07FU(0.2100)	+	d:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae
Otu1481	d:Fungi(1.0000),p:Ascomycota(0.3500),c:Dothideomycetes(0.1800),o:Pleosporales(0.1800),f:Phaeosphaeriaceae(0.1800),g:Leptospora(0.1700),s:Leptospora_rubella_SH200463.07FU(0.0400)	+	d:Fungi
Otu1483	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(0.0500),o:Holtermanniales(0.0300),f:Holtermanniales_fam_Incertae_sedis(0.0300),g:Holtermanniella(0.0300),s:Holtermanniella_takashimae_SH190741.07FU(0.0300)	+	d:Fungi,p:Basidiomycota
Otu1477	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(1.0000),o:Tremellales(1.0000),f:Bulleribasidiaceae(1.0000),g:Vishniacozyma(1.0000),s:Vishniacozyma_victoriae_SH181632.07FU(1.0000)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma,s:Vishniacozyma_victoriae_SH181632.07FU
Otu1480	d:Fungi(1.0000),p:Ascomycota(0.9100),c:Dothideomycetes(0.8400),o:Pleosporales(0.8400),f:Phaeosphaeriaceae(0.0100),g:Neostagonospora(0.0100),s:Neostagonospora_elegiae_SH118531.07FU(0.0100)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
Otu1473	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Leotiomycetes(0.7800),o:Helotiales(0.7800),f:Helotiales_fam_Incertae_sedis(0.0200),g:Leohumicola(0.0200),s:Leohumicola_verrucosa_SH201606.07FU(0.0100)	+	d:Fungi,p:Ascomycota
Otu1484	d:Fungi(1.0000),p:Chytridiomycota(0.5900),c:Rhizophydiomycetes(0.1000),o:Rhizophydiales(0.1000),f:Orbiliaceae(0.0500),g:Orbilia(0.0400),s:Synchytrium_papillatum_SH487289.07FU(0.0300)	+	d:Fungi
Otu1482	d:Fungi(1.0000),p:Basidiomycota(0.2600),c:Tremellomycetes(0.2500),o:Tremellales(0.2500),f:Bulleraceae(0.2000),g:Bullera(0.2000),s:Bullera_crocea_SH209709.07FU(0.2000)	+	d:Fungi
Otu1486	d:Rhizaria(0.6600),p:Cercozoa(0.6600),c:Glomeromycetes(0.0400),o:Agaricales(0.0300),f:Symbiotaphrinaceae(0.0300),g:Symbiotaphrina(0.0300),s:Symbiotaphrina_kochii_SH021199.07FU(0.0200)	+	
Otu1485	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Diaporthales(1.0000),f:Gnomoniaceae(1.0000),g:Apiognomonia(0.8200),s:Apiognomonia_errabunda_SH207368.07FU(0.8200)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Gnomoniaceae,g:Apiognomonia,s:Apiognomonia_errabunda_SH207368.07FU
Otu1488	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000),f:Pleosporaceae(1.0000),g:Embellisia(0.9600),s:Embellisia_phragmospora_SH434817.07FU(0.9600)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Embellisia,s:Embellisia_phragmospora_SH434817.07FU
Otu1489	d:Fungi(0.8400),p:Ascomycota(0.4400),c:Dothideomycetes(0.2400),o:Capnodiales(0.2200),f:Cladosporiaceae(0.0900),g:Davidiella(0.0900),s:Davidiella_rosigena_SH016560.07FU(0.0900)	+	d:Fungi
Otu1493	d:Fungi(1.0000),p:Chytridiomycota(0.1400)	+	d:Fungi
Otu1487	d:Fungi(1.0000),p:Basidiomycota(0.5400),c:Tremellomycetes(0.5400),o:Tremellales(0.5400),f:Bulleraceae(0.4800),g:Bullera(0.4800),s:Bullera_crocea_SH209709.07FU(0.4800)	+	d:Fungi
Otu1492	d:Fungi(1.0000)	+	d:Fungi
Otu1490	d:Fungi(1.0000),p:Chytridiomycota(0.1200)	+	d:Fungi
Otu1499	d:Fungi(1.0000),p:Ascomycota(0.9000),c:Dothideomycetes(0.8900),o:Pleosporales(0.8900),f:Didymosphaeriaceae(0.5100),g:Verrucoconiothyrium(0.5100),s:Verrucoconiothyrium_prosopidis_SH186599.07FU(0.2800)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
Otu1495	d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Agaricostilbomycetes(0.9900),o:Agaricostilbales(0.9900),f:Chionosphaeraceae(0.9900),g:Kurtzmanomyces(0.7800)	+	d:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Chionosphaeraceae
Otu1491	d:Fungi(1.0000),p:Ascomycota(0.0900),c:Eurotiomycetes(0.0500),o:Chaetothyriales(0.0500),f:Herpotrichiellaceae(0.0500),g:Coniosporium(0.0500),s:Coniosporium_apollinis_SH186605.07FU(0.0200)	+	d:Fungi
Otu1496	d:Fungi(1.0000),p:Ascomycota(0.9200),c:Leotiomycetes(0.8800),o:Helotiales(0.8800),f:Helotiales_fam_Incertae_sedis(0.1200),g:Coleophoma(0.0500),s:Belonioscyphella_hypnorum_SH631653.07FU(0.0100)	+	d:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales
Otu1503	d:Fungi(1.0000),p:Chytridiomycota(0.1600),c:Agaricomycetes(0.1400),o:Agaricales(0.0900),f:Cortinariaceae(0.0200),g:Cortinarius(0.0200),s:Hygrocybe_occidentalis_SH028694.07FU(0.0100)	+	d:Fungi
Otu1497	d:Fungi(1.0000),p:Chytridiomycota(0.2900),c:Rhizophydiomycetes(0.0600),o:Rhizophydiales(0.0600),f:Russulaceae(0.0200),g:Russula(0.0200),s:Acaulospora_tortuosa_SH201905.07FU(0.0100)	+	d:Fungi
Otu1494	d:Fungi(1.0000),p:Ascomycota(0.9400),c:Sordariomycetes(0.9400),o:Sordariales(0.8900),f:Sordariaceae(0.8900),g:Verticillium(0.0500),s:Verticillium_dahliae_SH466940.07FU(0.0500)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Sordariaceae
Otu1506	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Lecanoromycetes(1.0000),o:Caliciales(1.0000),f:Physciaceae(1.0000),g:Physcia(0.9900),s:Physcia_dubia_SH181754.07FU(0.4700)	+	d:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Caliciales,f:Physciaceae,g:Physcia
Otu1498	d:Fungi(1.0000),p:Ascomycota(0.5100),c:Sordariomycetes(0.5100),o:Hypocreales(0.5100),f:Nectriaceae(0.5100),g:Cylindrocladiella(0.3800),s:Cylindrocladiella_cymbiformis_SH111908.07FU(0.2500)	+	d:Fungi
Otu1500	d:Fungi(1.0000),p:Ascomycota(0.9600),c:Dothideomycetes(0.9300),o:Capnodiales(0.9300),f:Cladosporiaceae(0.9300),g:Cladosporium(0.9300),s:Cladosporium_aphidis_SH294054.07FU(0.9300)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Cladosporium,s:Cladosporium_aphidis_SH294054.07FU
Otu1507	d:Fungi(1.0000),p:Ascomycota(0.4400),c:Sordariomycetes(0.4200),o:Sordariales(0.4200),f:Lasiosphaeriaceae(0.4200),g:Schizothecium(0.0400),s:Schizothecium_glutinans_SH201210.07FU(0.0400)	+	d:Fungi
Otu1510	d:Fungi(1.0000),p:Ascomycota(0.0800),c:Sordariomycetes(0.0800),o:Glomerellales(0.0800),f:Plectosphaerellaceae(0.0800),g:Plectosphaerella(0.0800),s:Plectosphaerella_cucumerina_SH527845.07FU(0.0500)	+	d:Fungi
Otu1505	d:Fungi(0.9000),p:Ascomycota(0.4100),c:Dothideomycetes(0.2400),o:Capnodiales(0.1900),f:Cladosporiaceae(0.0800),g:Davidiella(0.0800),s:Davidiella_rosigena_SH016560.07FU(0.0800)	+	d:Fungi
Otu1504	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(1.0000),f:Tricholomataceae(1.0000),g:Arrhenia(1.0000)	+	d:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Tricholomataceae,g:Arrhenia
Otu1508	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Eurotiomycetes(1.0000),o:Verrucariales(1.0000),f:Verrucariaceae(0.5000),g:Agonimia(0.2100),s:Agonimia_allobata_SH013907.07FU(0.1600)	+	d:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales
Otu1502	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Chaetosphaeriales(1.0000),f:Chaetosphaeriaceae(1.0000),g:Dinemasporium(1.0000),s:Dinemasporium_morbidum_SH208944.07FU(1.0000)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,f:Chaetosphaeriaceae,g:Dinemasporium,s:Dinemasporium_morbidum_SH208944.07FU
Otu1513	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
Otu1501	d:Fungi(1.0000),p:Ascomycota(0.1400),c:Glomeromycetes(0.0900),o:Glomerales(0.0800),f:Glomeraceae(0.0800),g:Inocybe(0.0400),s:Middelhovenomyces_tepae_SH026196.07FU(0.0100)	+	d:Fungi
Otu1514	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Dothideomycetes(0.6300),o:Capnodiales(0.6300),f:Teratosphaeriaceae(0.2100),g:Devriesia(0.2100),s:Devriesia_pseudoamericana_SH192615.07FU(0.2100)	+	d:Fungi
Otu1518	d:Fungi(1.0000),p:Chytridiomycota(0.4200),c:Spizellomycetes(0.2300),o:Spizellomycetales(0.2300),f:Symbiotaphrinaceae(0.2000),g:Symbiotaphrina(0.2000),s:Symbiotaphrina_buchneri_SH643910.07FU(0.1900)	+	d:Fungi
Otu1509	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Cantharellales(1.0000),f:Cantharellales_fam_Incertae_sedis(1.0000),g:Minimedusa(1.0000),s:Minimedusa_polyspora_SH201127.07FU(1.0000)	+	d:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Cantharellales_fam_Incertae_sedis,g:Minimedusa,s:Minimedusa_polyspora_SH201127.07FU
Otu1522	d:Fungi(1.0000),p:Ascomycota(0.0800),c:Agaricomycetes(0.0600),o:Agaricales(0.0200),f:Inocybaceae(0.0200),g:Inocybe(0.0200),s:Inocybe_leucoblema_SH209544.07FU(0.0200)	+	d:Fungi
Otu1519	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Sordariomycetes(0.6300),o:Sordariales(0.6300),f:Lasiosphaeriaceae(0.5900),g:Schizothecium(0.0200),s:Schizothecium_glutinans_SH201189.07FU(0.0100)	+	d:Fungi
Otu1515	d:Fungi(1.0000),p:Ascomycota(0.9500),c:Sordariomycetes(0.9400),o:Sordariales(0.9400),f:Lasiosphaeriaceae(0.9400),g:Schizothecium(0.7000),s:Schizothecium_carpinicola_SH201192.07FU(0.4300)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae
Otu1511	d:Fungi(1.0000),p:Glomeromycota(0.2900),c:Glomeromycetes(0.2800),o:Harpellales(0.2700),f:Legeriomycetaceae(0.2300),g:Smittium(0.2300),s:Smittium_morbosum_SH471714.07FU(0.2300)	+	d:Fungi
Otu1516	d:Fungi(1.0000),p:Basidiomycota(0.5300),c:Tremellomycetes(0.5200),o:Tremellales(0.5200),f:Bulleraceae(0.4700),g:Bullera(0.4700),s:Bullera_crocea_SH209709.07FU(0.4700)	+	d:Fungi
Otu1512	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Capnodiales(1.0000),f:Mycosphaerellaceae(1.0000),g:Ramularia(0.6000),s:Ramularia_armoraciae_SH206862.07FU(0.2200)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae
Otu1521	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Leotiomycetes(0.5700),o:Helotiales(0.5700),f:Dermateaceae(0.4000),g:Calloria(0.4000),s:Calloria_urticae_SH529064.07FU(0.4000)	+	d:Fungi
Otu1517	d:Fungi(1.0000),p:Ascomycota(0.9600),c:Dothideomycetes(0.0400),o:Pleosporales(0.0400)	+	d:Fungi,p:Ascomycota
