Date	Tray	Experiment	Tray.1	Pot	Exp.Tray.Pot	Group	Genotype	Area	Area_cm2
19-Nov-2017	6.P.C.4.a	16deg	6	8	16deg:6:8	9	Est-1:acd6-null	5592	1.4766375
19-Nov-2017	6.P.C.4.a	16deg	6	11	16deg:6:11	8	Est-1	4179	1.103517188
19-Nov-2017	6.P.C.4.a	16deg	6	21	16deg:6:21	10	Est-1:acd6-null	1241	0.327701563
19-Nov-2017	6.P.C.4.a	16deg	6	23	16deg:6:23	10	Est-1:acd6-null	4979	1.314767188
19-Nov-2017	6.P.C.4.a	16deg	6	26	16deg:6:26	8	Est-1	4311	1.138373438
19-Nov-2017	6.P.C.4.a	16deg	6	28	16deg:6:28	9	Est-1:acd6-null	4727	1.248223438
20-Nov-2017	6.P.C.4.a	16deg	6	3	16deg:6:3	8	Est-1	6192	1.635075
20-Nov-2017	6.P.C.4.a	16deg	6	8	16deg:6:8	9	Est-1:acd6-null	6671	1.761560938
20-Nov-2017	6.P.C.4.a	16deg	6	11	16deg:6:11	8	Est-1	5118	1.351471875
20-Nov-2017	6.P.C.4.a	16deg	6	21	16deg:6:21	10	Est-1:acd6-null	1723	0.454979688
20-Nov-2017	6.P.C.4.a	16deg	6	23	16deg:6:23	10	Est-1:acd6-null	5250	1.386328125
20-Nov-2017	6.P.C.4.a	16deg	6	26	16deg:6:26	8	Est-1	4617	1.219176563
20-Nov-2017	6.P.C.4.a	16deg	6	28	16deg:6:28	9	Est-1:acd6-null	5743	1.516510938
21-Nov-2017	6.P.C.4.a	16deg	6	3	16deg:6:3	8	Est-1	7402	1.954590625
21-Nov-2017	6.P.C.4.a	16deg	6	8	16deg:6:8	9	Est-1:acd6-null	8400	2.218125
21-Nov-2017	6.P.C.4.a	16deg	6	11	16deg:6:11	8	Est-1	5397	1.425145313
21-Nov-2017	6.P.C.4.a	16deg	6	21	16deg:6:21	10	Est-1:acd6-null	2072	0.5471375
21-Nov-2017	6.P.C.4.a	16deg	6	23	16deg:6:23	10	Est-1:acd6-null	6732	1.77766875
21-Nov-2017	6.P.C.4.a	16deg	6	26	16deg:6:26	8	Est-1	5231	1.381310938
21-Nov-2017	6.P.C.4.a	16deg	6	28	16deg:6:28	9	Est-1:acd6-null	6585	1.738851563
22-Nov-2017	6.P.C.4.a	16deg	6	3	16deg:6:3	8	Est-1	9540	2.51915625
22-Nov-2017	6.P.C.4.a	16deg	6	8	16deg:6:8	9	Est-1:acd6-null	10584	2.7948375
22-Nov-2017	6.P.C.4.a	16deg	6	11	16deg:6:11	8	Est-1	6104	1.6118375
22-Nov-2017	6.P.C.4.a	16deg	6	21	16deg:6:21	10	Est-1:acd6-null	2711	0.715873438
22-Nov-2017	6.P.C.4.a	16deg	6	23	16deg:6:23	10	Est-1:acd6-null	7520	1.98575
22-Nov-2017	6.P.C.4.a	16deg	6	26	16deg:6:26	8	Est-1	5291	1.397154688
22-Nov-2017	6.P.C.4.a	16deg	6	28	16deg:6:28	9	Est-1:acd6-null	8386	2.214428125
23-Nov-2017	6.P.C.4.a	16deg	6	3	16deg:6:3	8	Est-1	10777	2.845801563
23-Nov-2017	6.P.C.4.a	16deg	6	8	16deg:6:8	9	Est-1:acd6-null	13082	3.454465625
23-Nov-2017	6.P.C.4.a	16deg	6	11	16deg:6:11	8	Est-1	6371	1.682342188
23-Nov-2017	6.P.C.4.a	16deg	6	21	16deg:6:21	10	Est-1:acd6-null	3608	0.9527375
23-Nov-2017	6.P.C.4.a	16deg	6	23	16deg:6:23	10	Est-1:acd6-null	8059	2.128079688
23-Nov-2017	6.P.C.4.a	16deg	6	26	16deg:6:26	8	Est-1	5507	1.454192188
23-Nov-2017	6.P.C.4.a	16deg	6	28	16deg:6:28	9	Est-1:acd6-null	10159	2.682610938
24-Nov-2017	6.P.C.4.a	16deg	6	3	16deg:6:3	8	Est-1	11346	2.996053125
24-Nov-2017	6.P.C.4.a	16deg	6	8	16deg:6:8	9	Est-1:acd6-null	16160	4.26725
24-Nov-2017	6.P.C.4.a	16deg	6	11	16deg:6:11	8	Est-1	6985	1.844476563
24-Nov-2017	6.P.C.4.a	16deg	6	21	16deg:6:21	10	Est-1:acd6-null	4344	1.1470875
24-Nov-2017	6.P.C.4.a	16deg	6	23	16deg:6:23	10	Est-1:acd6-null	9692	2.55929375
24-Nov-2017	6.P.C.4.a	16deg	6	26	16deg:6:26	8	Est-1	6579	1.737267188
24-Nov-2017	6.P.C.4.a	16deg	6	28	16deg:6:28	9	Est-1:acd6-null	12901	3.406670313
25-Nov-2017	6.P.C.4.a	16deg	6	3	16deg:6:3	8	Est-1	13288	3.5088625
25-Nov-2017	6.P.C.4.a	16deg	6	8	16deg:6:8	9	Est-1:acd6-null	18842	4.975465625
25-Nov-2017	6.P.C.4.a	16deg	6	11	16deg:6:11	8	Est-1	8151	2.152373438
25-Nov-2017	6.P.C.4.a	16deg	6	21	16deg:6:21	10	Est-1:acd6-null	5395	1.424617188
25-Nov-2017	6.P.C.4.a	16deg	6	23	16deg:6:23	10	Est-1:acd6-null	12261	3.237670313
25-Nov-2017	6.P.C.4.a	16deg	6	26	16deg:6:26	8	Est-1	6572	1.73541875
25-Nov-2017	6.P.C.4.a	16deg	6	28	16deg:6:28	9	Est-1:acd6-null	15773	4.165057813
26-Nov-2017	6.P.C.4.a	16deg	6	3	16deg:6:3	8	Est-1	15641	4.130201563
26-Nov-2017	6.P.C.4.a	16deg	6	8	16deg:6:8	9	Est-1:acd6-null	22584	5.9635875
26-Nov-2017	6.P.C.4.a	16deg	6	11	16deg:6:11	8	Est-1	9978	2.634815625
26-Nov-2017	6.P.C.4.a	16deg	6	21	16deg:6:21	10	Est-1:acd6-null	6799	1.795360938
26-Nov-2017	6.P.C.4.a	16deg	6	23	16deg:6:23	10	Est-1:acd6-null	14038	3.706909375
26-Nov-2017	6.P.C.4.a	16deg	6	26	16deg:6:26	8	Est-1	6168	1.6287375
26-Nov-2017	6.P.C.4.a	16deg	6	28	16deg:6:28	9	Est-1:acd6-null	18823	4.970448438
14-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	1913	0.505151563
14-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	2213	0.584370313
14-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	1213	0.320307813
14-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	2207	0.582785938
14-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	1618	0.427253125
15-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	2667	0.704254688
15-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	2881	0.760764063
15-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	1481	0.391076563
15-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	3023	0.798260938
15-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	1844	0.48693125
16-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	2863	0.756010938
16-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	3625	0.957226563
16-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	2087	0.551098438
16-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	3970	1.048328125
16-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	2245	0.592820313
17-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	3710	0.979671875
17-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	4340	1.14603125
17-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	2385	0.629789063
17-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	4090	1.080015625
17-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	2970	0.784265625
18-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	4411	1.164779688
18-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	4823	1.273573438
18-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	2538	0.670190625
18-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	4189	1.106157813
18-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	3945	1.041726563
19-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	5885	1.554007813
19-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	6027	1.591504688
19-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	2886	0.762084375
19-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	4318	1.140221875
19-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	3891	1.027467188
20-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	7366	1.945084375
20-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	5869	1.549782813
20-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	3300	0.87140625
20-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	5227	1.380254688
20-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	4403	1.162667188
21-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	9760	2.57725
21-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	6392	1.6878875
21-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	4218	1.113815625
21-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	6088	1.6076125
21-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	5127	1.353848438
22-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	11824	3.122275
22-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	7382	1.949309375
22-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	5101	1.346982813
22-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	7206	1.902834375
22-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	5422	1.431746875
23-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	14509	3.831282813
23-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	8946	2.362303125
23-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	6416	1.694225
23-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	8488	2.2413625
23-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	5907	1.559817188
24-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	15875	4.191992188
24-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	10661	2.815170313
24-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	6438	1.700034375
24-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	11143	2.942448438
24-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	7042	1.859528125
25-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	18891	4.988404688
25-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	13040	3.443375
25-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	7746	2.045428125
25-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	12927	3.413535938
25-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	8247	2.177723438
26-Nov-2017	6.P.C.4.b	16deg	5	3	16deg:5:3	9	Est-1:acd6-null	20764	5.48299375
26-Nov-2017	6.P.C.4.b	16deg	5	6	16deg:5:6	8	Est-1	13600	3.59125
26-Nov-2017	6.P.C.4.b	16deg	5	12	16deg:5:12	8	Est-1	8728	2.3047375
26-Nov-2017	6.P.C.4.b	16deg	5	17	16deg:5:17	10	Est-1:acd6-null	15964	4.21549375
26-Nov-2017	6.P.C.4.b	16deg	5	28	16deg:5:28	8	Est-1	8803	2.324542188
14-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	1452	0.38341875
14-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	2772	0.73198125
14-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	2372	0.62635625
14-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	2151	0.567998438
14-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	2487	0.656723438
14-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	1154	0.304728125
15-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	1774	0.468446875
15-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	2880	0.7605
15-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	2824	0.7457125
15-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	2392	0.6316375
15-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	2389	0.630845313
15-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	1261	0.332982813
16-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	2078	0.548721875
16-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	3306	0.872990625
16-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	3025	0.798789063
16-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	2999	0.791923438
16-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	3064	0.8090875
16-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	1537	0.405864063
17-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	2729	0.720626563
17-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	3682	0.972278125
17-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	3793	1.001589063
17-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	3351	0.884873438
17-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	4070	1.074734375
17-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	1885	0.497757813
18-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	3317	0.875895313
18-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	4403	1.162667188
18-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	5142	1.357809375
18-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	4206	1.110646875
18-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	4915	1.297867188
18-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	2412	0.63691875
19-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	4074	1.075790625
19-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	5210	1.375765625
19-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	6014	1.588071875
19-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	5225	1.379726563
19-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	6005	1.585695313
19-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	2896	0.764725
20-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	5075	1.340117188
20-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	5426	1.432803125
20-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	7450	1.967265625
20-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	6767	1.786910938
20-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	7994	2.110915625
20-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	3462	0.914184375
21-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	6076	1.60444375
21-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	5879	1.552423438
21-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	8814	2.327446875
21-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	8793	2.321901563
21-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	10172	2.68604375
21-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	4324	1.14180625
22-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	7510	1.983109375
22-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	6689	1.766314063
22-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	10719	2.830485938
22-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	11143	2.942448438
22-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	11175	2.950898438
22-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	5269	1.391345313
23-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	9474	2.501728125
23-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	8185	2.161351563
23-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	13392	3.536325
23-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	12116	3.19938125
23-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	13466	3.555865625
23-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	6715	1.773179688
24-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	12390	3.271734375
24-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	10145	2.678914063
24-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	14160	3.739125
24-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	15916	4.20281875
24-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	14261	3.765795313
24-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	8685	2.293382813
25-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	16313	4.307651563
25-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	11782	3.111184375
25-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	17596	4.64644375
25-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	18692	4.93585625
25-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	15150	4.000546875
25-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	10241	2.704264063
26-Nov-2017	6.P.C.4.c	16deg	7	3	16deg:7:3	8	Est-1	20300	5.36046875
26-Nov-2017	6.P.C.4.c	16deg	7	6	16deg:7:6	8	Est-1	13535	3.574085938
26-Nov-2017	6.P.C.4.c	16deg	7	7	16deg:7:7	10	Est-1:acd6-null	19932	5.26329375
26-Nov-2017	6.P.C.4.c	16deg	7	17	16deg:7:17	9	Est-1:acd6-null	23227	6.133379688
26-Nov-2017	6.P.C.4.c	16deg	7	21	16deg:7:21	9	Est-1:acd6-null	18507	4.887004688
26-Nov-2017	6.P.C.4.c	16deg	7	27	16deg:7:27	8	Est-1	12766	3.371021875
14-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	1140	0.30103125
14-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	2531	0.668342188
14-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	2140	0.56509375
14-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	2183	0.576448438
14-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	2409	0.636126563
14-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	2047	0.540535938
15-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	1414	0.373384375
15-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	2968	0.7837375
15-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	2803	0.740167188
15-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	2799	0.739110938
15-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	3060	0.80803125
15-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	2432	0.6422
16-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	1552	0.409825
16-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	3839	1.013735938
16-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	3151	0.832060938
16-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	3680	0.97175
16-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	3804	1.00449375
16-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	3067	0.809879688
17-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	2122	0.560340625
17-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	4441	1.172701563
17-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	3759	0.992610938
17-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	4380	1.15659375
17-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	4675	1.234492188
17-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	3540	0.93478125
18-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	2357	0.622395313
18-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	6091	1.608404688
18-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	4248	1.1217375
18-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	5294	1.397946875
18-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	5615	1.482710938
18-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	4239	1.119360938
19-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	3160	0.8344375
19-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	8074	2.132040625
19-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	5349	1.412470313
19-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	6081	1.605764063
19-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	6606	1.744396875
19-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	5117	1.351207813
20-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	3823	1.009510938
20-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	10505	2.773976563
20-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	6585	1.738851563
20-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	7778	2.053878125
20-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	8191	2.162935938
20-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	5590	1.476109375
21-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	4553	1.202276563
21-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	11410	3.012953125
21-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	8062	2.128871875
21-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	9097	2.402176563
21-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	10977	2.898614063
21-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	5619	1.483767188
22-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	6167	1.628473438
22-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	14488	3.8257375
22-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	10252	2.70716875
22-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	11303	2.984698438
22-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	12320	3.25325
22-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	5822	1.537371875
23-Nov-2017	6.P.D.4.a	16deg	8	4	16deg:8:4	8	Est-1	7487	1.977035938
23-Nov-2017	6.P.D.4.a	16deg	8	9	16deg:8:9	10	Est-1:acd6-null	16118	4.256159375
23-Nov-2017	6.P.D.4.a	16deg	8	12	16deg:8:12	9	Est-1:acd6-null	12823	3.386073438
23-Nov-2017	6.P.D.4.a	16deg	8	18	16deg:8:18	10	Est-1:acd6-null	12582	3.322434375
23-Nov-2017	6.P.D.4.a	16deg	8	26	16deg:8:26	8	Est-1	15012	3.96410625
23-Nov-2017	6.P.D.4.a	16deg	8	28	16deg:8:28	8	Est-1	7008	1.85055
