OTU_ID	RM81L1S1	RM81L1S9	RM81L1S105	RM81L1S17	RM81L1S113	RM81L1S33	RM81L1S41	RM81L1S49	RM81L1S57	RM81L1S65	RM81L1S74	RM81L1S2	RM81L1S98	RM81L1S10	RM81L1S106	RM81L1S18	RM81L1S114	RM81L1S26	RM81L1S42	RM81L1S50	RM81L1S58	RM81L1S99	RM81L1S11	RM81L1S107	RM81L1S115	RM81L1S43	RM81L1S51	RM81L1S59	RM81L1S67	RM81L1S100	RM81L1S108	RM81L1S20	RM81L1S116	RM81L1S28	RM81L1S36	RM81L1S44	RM81L1S52	RM81L1S60	RM81L1S68	RM81L1S77	RM81L1S5	RM81L1S101	RM81L1S13	RM81L1S109	RM81L1S21	RM81L1S117	RM81L1S29	RM81L1S37	RM81L1S61	RM81L1S69	RM81L1S6	RM81L1S102	RM81L1S14	RM81L1S110	RM81L1S22	RM81L1S118	RM81L1S38	RM81L1S46	RM81L1S62	RM81L1S70	RM81L1S7	RM81L1S103	RM81L1S111	RM81L1S23	RM81L1S119	RM81L1S39	RM81L1S47	RM81L1S55	RM81L1S63	RM81L1S8	RM81L1S104	RM81L1S16	RM81L1S112	RM81L1S120	RM81L1S32	RM81L1S56	RM133L1S12	RM133L1S1	RM133L1S2	RM133L1S3	RM133L1S4	RM133L1S5	RM133L1S9	RM133L1S22	RM133L1S23	RM133L1S24	RM133L1S13	RM133L1S14	RM133L1S15	RM133L1S16	RM133L1S17	RM133L1S20	RM133L1S21	RM133L1S26	RM133L1S27	RM133L1S29	RM133L1S31	RM133L1S32	RM133L1S46	RM133L1S37	RM133L1S39	RM133L1S40	RM133L1S41	RM133L1S42	RM133L1S43	RM133L1S44	RM133L1S58	RM133L1S59	RM133L1S60	RM133L1S49	RM133L1S50	RM133L1S51	RM133L1S52	RM133L1S53	RM133L1S56	RM133L1S57	RM133L1S61	RM133L1S62	RM133L1S67	RM133L1S106	RM133L1S107	RM133L1S108	RM133L1S97	RM133L1S98	RM133L1S99	RM133L1S100	RM133L1S101	RM133L1S102	RM133L1S103	RM133L1S104	RM133L1S105	RM133L1S118	RM133L1S119	RM133L1S120	RM133L1S109	RM133L1S110	RM133L1S111	RM133L1S112	RM133L1S113	RM133L1S114	RM133L1S115	RM133L1S116	RM133L1S117	RM133L1S130	RM133L1S131	RM133L1S132	RM133L1S121	RM133L1S122	RM133L1S123	RM133L1S124	RM133L1S125	RM133L1S126	RM133L1S127	RM133L1S128	RM133L1S129	RM133L1S142	RM133L1S143	RM133L1S144	RM133L1S133	RM133L1S134	RM133L1S135	RM133L1S136	RM133L1S137	RM133L1S138	RM133L1S139	RM133L1S140	RM133L1S141
Otu634	0	0	0	0	4	0	10	24	11	71	20	0	22	0	14	0	3	0	6	4	8	7	0	9	10	36	12	50	12	6	0	0	12	0	0	16	35	8	10	5	0	15	0	11	0	13	0	0	12	16	0	14	0	105	0	8	0	6	3	8	0	14	0	0	1	0	23	29	14	0	7	0	4	17	0	50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Otu3227	0	0	0	0	3	0	1	0	0	1	1	0	0	0	4	0	2	0	1	0	0	1	0	2	0	2	3	3	1	1	0	0	1	0	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu295	8	13	0	1	0	11	20	29	0	12	3	5	0	7	12	9	0	47	2	2	5	0	17	1	0	2	48	2	87	4	0	8	6	5	7	17	5	3	1	4	10	7	4	0	38	0	55	9	14	1	4	1	0	8	8	14	12	2	0	1	55	2	2	14	5	25	8	0	23	48	4	13	0	1	26	4	5	34	18	4	16	24	10	5	46	8	2	22	0	15	11	39	5	28	45	8	4	16	0	13	25	9	9	53	18	19	10	2	5	28	7	16	42	13	4	12	26	45	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	1	0	1	0	3	4	0	0	9	0	0	0	0	0
Otu2488	0	0	0	0	0	0	4	9	0	6	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	0	0	0	0	0	0	0	3	0	2	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu8	314	554	617	316	688	503	1500	960	2456	937	1591	652	404	195	390	145	466	536	2120	2272	1201	271	353	629	535	1485	1520	1190	1085	413	457	429	529	629	504	1269	994	1790	603	1063	772	438	591	123	96	257	677	370	1017	860	564	366	127	156	555	289	443	1405	2155	1051	610	494	478	597	402	320	919	1974	1389	852	496	439	531	416	470	1053	81	9	101	104	24	23	57	21	45	96	17	23	20	47	61	59	49	23	4	5	9	47	51	10	13	28	23	3	23	3	10	127	11	53	51	45	18	26	1	20	36	138	43	141	87	311	87	230	315	213	189	325	339	230	208	123	150	680	164	399	214	138	300	193	418	153	226	460	267	309	412	410	332	542	748	375	649	474	174	33	69	49	142	373	333	131	92	265	70	62	181
Otu777	3	2	8	0	1	6	10	7	4	3	2	3	8	0	28	1	3	6	2	1	9	1	9	23	28	9	13	15	7	1	8	3	11	0	6	5	39	5	2	3	5	10	1	12	9	10	2	2	3	1	2	16	0	0	2	5	1	0	2	0	2	6	3	1	0	27	10	3	7	2	2	3	16	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu3677	0	0	0	0	0	0	2	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Otu2	818	1299	4092	913	4014	1345	3640	2755	5489	3356	3764	1684	2555	629	3059	491	2136	1964	5169	5210	2946	2323	1201	4215	3231	3615	4013	3076	3034	2957	4231	1333	3186	1507	1134	2048	2497	4074	1821	2711	1849	2790	1861	1893	513	1440	1409	1026	2746	2953	1468	2631	503	955	1498	2778	1007	3556	5299	2842	1548	3041	2788	1566	2810	1065	2383	4571	3698	2180	4387	1171	3735	2668	1259	3003	351	178	477	514	190	219	369	203	360	1087	58	207	144	397	346	447	412	397	162	157	87	307	273	287	338	187	353	95	254	65	230	950	195	260	594	273	118	143	18	399	250	599	389	2721	2548	3031	3295	4489	5309	4309	4579	6669	6030	3415	2613	2759	4229	6988	2379	6760	2724	3561	5299	5998	3900	3021	4107	5210	4915	4962	5125	6410	8315	6612	7734	7711	7687	5164	5475	2109	3991	1654	3766	6912	4553	4532	4562	6500	3467	5167	7870
Otu1498	0	0	0	0	1	0	0	0	0	10	6	0	1	0	5	0	0	0	4	1	1	3	0	5	0	5	2	2	13	0	2	0	8	0	0	0	4	3	1	4	0	12	0	1	0	7	0	0	1	9	0	1	0	7	0	0	0	1	0	11	0	1	1	0	1	1	2	1	3	0	1	0	4	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51	0	4	6	20	2	3	6	4	6	2	0	0	1	4	0	4	0	0	2	0	2	3	1	0	15	1	1	1	1	6	0	10	0	0	0	1	0	0	3	0	5	0	1	0	0
Otu3	1220	1935	6303	2015	6321	2371	4655	4318	6813	4109	3726	2381	4456	1196	4772	1215	3494	2655	6350	7201	3812	3906	1895	6508	5925	5202	5481	3868	3036	4831	7269	2754	5452	2466	1984	2930	3514	5101	2160	3453	2507	4632	2700	6622	1637	2446	2052	1824	3356	3901	2079	4324	1194	2757	2187	4833	1818	4813	5664	2914	2185	5079	4282	2540	5891	2044	3293	5800	3961	2743	7395	1553	6085	4801	2518	4086	396	412	1219	663	508	371	601	371	838	1437	125	421	200	742	1183	536	577	735	470	488	513	981	282	469	952	333	669	448	761	148	615	1326	362	380	1324	484	408	178	83	1026	249	645	949	2305	2307	2097	3736	3599	3963	3689	4130	5550	5283	3379	2473	2358	4085	4973	2075	5398	2271	3173	4924	6053	3193	2429	2661	4207	3502	4039	4592	4734	6568	4763	5356	5560	5973	4792	5930	2519	6379	3537	3071	4772	3982	4495	4727	5594	3374	5711	7374
Otu41	0	0	152	0	287	0	1449	2677	267	1256	435	0	1163	0	1064	0	124	0	294	125	2420	282	0	193	317	445	563	578	1029	351	228	0	850	0	0	289	3551	1810	1156	219	1	648	0	113	0	5	0	0	574	839	0	619	0	556	0	573	0	604	115	300	0	278	93	0	64	0	1867	1172	924	0	199	0	236	264	0	115	3	0	10	1	22	2	20	9	78	3	0	11	9	6	3	8	11	12	10	13	0	11	0	4	0	5	12	1	4	0	8	0	1	4	18	2	6	2	1	74	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu11	416	670	1500	573	1686	716	1836	1351	2863	1370	1641	865	1102	348	1207	298	973	818	2791	2876	1445	811	566	1626	1455	2037	2029	1575	1240	1099	1284	749	1176	861	665	1050	1325	2248	784	1359	931	962	832	257	218	621	844	467	1367	1383	732	976	201	333	701	872	577	1985	2579	1268	738	1208	1182	825	1187	550	1162	2371	1770	1046	1491	532	1473	1028	638	1528	97	31	150	134	61	24	97	54	102	189	28	39	51	94	94	101	101	47	12	12	27	78	86	36	43	80	45	0	37	6	26	166	21	58	113	81	28	53	1	50	66	170	74	248	190	558	254	573	722	562	389	723	851	561	499	307	378	1293	378	880	500	354	742	426	796	343	532	1061	654	738	1065	932	812	1294	1469	713	1461	1217	553	82	58	52	358	971	745	354	307	773	196	123	576
Otu5	862	1360	4764	1481	4741	1741	3393	3045	5106	2943	2545	1669	3234	888	3677	850	2600	1878	4670	5269	2856	3024	1421	4949	4279	3821	3970	2757	2344	3637	5628	2069	4128	1831	1450	1882	2632	3798	1738	2523	1796	3510	1892	4932	1146	1887	1507	1402	2587	2842	1547	3337	842	1823	1634	3799	1284	3480	4098	2073	1563	3787	3178	1855	4509	1554	2410	4193	2923	1949	5668	1162	4651	3558	1340	3010	289	241	522	430	219	208	347	216	371	1102	58	253	145	396	294	399	393	547	257	206	138	278	196	317	470	172	507	227	305	121	315	806	275	267	637	264	121	131	38	524	215	485	366	1674	1770	1606	2705	2852	3087	2965	3270	4093	4013	2518	1916	1848	3178	3526	1514	4176	1757	2501	3883	4618	2363	2216	2069	3185	2698	3105	3342	3807	5204	3753	4098	4170	4429	3656	4611	1944	4886	2700	2268	3830	3053	3446	3693	4332	2462	4410	5463
Otu85	31	50	135	44	121	47	117	85	146	89	99	49	62	29	99	19	73	57	163	170	84	77	34	105	90	125	127	85	92	106	107	52	106	50	42	69	80	125	56	79	68	100	60	74	34	44	55	45	74	79	49	75	21	33	63	84	41	122	137	66	55	77	95	57	115	39	86	141	91	78	126	40	107	83	42	109	8	8	14	17	4	11	12	7	8	26	2	9	7	14	7	23	17	17	7	6	6	5	10	9	18	5	7	4	10	0	6	24	5	8	18	9	7	3	1	14	6	18	16	61	60	57	46	66	85	70	74	114	89	72	40	48	75	134	42	97	48	64	79	78	73	48	53	84	69	72	100	101	122	99	126	118	91	77	90	18	15	17	64	96	75	75	62	77	39	30	97
Otu1076	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	13	0	0	0	0	0	0	121	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	3	17	4	0	0	0	0	6	0	3	0	3	0	0	0	126	0	14	0	0	0	0	0	0	5	0	0
Otu24	139	236	369	151	388	266	743	432	1132	457	839	295	250	116	268	80	251	361	1103	1084	591	159	193	398	296	817	853	548	482	222	234	238	287	331	247	377	510	857	309	597	350	267	267	40	41	122	338	189	529	466	290	192	46	58	249	153	213	687	1093	591	270	246	228	268	173	127	455	924	841	450	307	189	316	225	256	564	31	8	52	49	19	11	32	9	30	59	6	16	24	24	52	30	20	19	1	5	8	29	36	10	3	31	13	1	11	0	7	58	3	32	28	16	7	11	0	10	26	62	19	67	42	146	65	123	172	128	94	177	208	128	106	68	74	354	91	198	131	81	156	88	240	85	139	281	151	164	279	211	200	351	423	194	387	324	109	17	20	15	81	239	201	86	64	147	44	33	109
Otu25	572	984	2156	723	2134	1083	2450	2070	3579	2017	2059	1172	1446	530	1526	425	1273	1106	3296	3487	1903	1212	816	2191	1750	2476	2581	2039	1830	1625	2062	1031	1906	1116	867	1754	1738	2663	1169	1662	1366	1645	1221	1421	566	936	1169	870	1695	1779	1137	1433	487	825	1078	1434	779	2232	3099	1489	1114	1695	1502	1231	1753	761	1571	3037	2006	1434	2083	842	1964	1422	939	1903	209	124	275	330	130	145	235	140	172	625	39	161	93	286	194	280	263	263	99	97	78	203	154	171	202	163	234	56	179	29	159	560	140	204	359	165	70	96	14	291	150	339	230	1030	892	1186	1223	1547	1812	1584	1628	2512	2047	1407	988	989	1449	2623	948	2501	905	1345	1899	2382	1488	1034	1407	1974	1766	1776	1999	2229	2842	2363	2822	2583	2806	2122	2008	558	815	596	1396	2425	1632	1624	1494	2165	991	947	2353
Otu494	0	0	0	1	10	0	43	60	13	69	30	0	42	0	25	0	10	0	5	16	4	7	0	16	5	38	23	64	28	10	10	1	6	0	0	15	83	16	15	16	0	22	0	7	0	22	0	0	12	23	0	19	0	0	0	97	0	74	8	7	0	23	20	0	2	0	117	11	22	0	28	0	6	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	7	0	1	0	0	0
Otu18	118	192	210	110	236	191	640	317	951	364	829	260	119	90	131	45	137	277	890	819	490	95	138	203	192	594	571	475	470	137	113	159	152	242	149	374	352	684	277	382	277	136	217	36	22	85	262	148	426	336	294	114	38	34	203	70	148	572	838	527	242	172	147	201	120	71	336	718	714	368	175	168	183	126	190	407	27	3	39	40	26	7	25	6	39	43	11	7	12	21	36	19	17	4	3	3	3	16	31	2	8	10	8	1	7	0	6	58	5	25	11	15	4	10	0	8	10	69	24	40	32	115	44	74	116	77	63	130	99	98	68	50	57	271	81	152	76	58	105	79	195	49	96	208	144	116	194	167	109	247	319	125	290	206	72	20	38	20	65	166	124	66	48	87	24	48	85
Otu61	0	0	9	0	1	0	203	217	63	223	479	0	154	0	36	0	10	0	27	4	38	115	4	156	28	81	57	420	132	220	41	1	107	0	0	371	136	67	378	529	0	66	0	17	0	92	0	0	349	52	0	76	0	546	6	26	0	72	33	246	0	82	25	0	1	0	188	17	178	0	18	0	130	127	0	488	0	0	1	0	0	0	0	0	5	32	1	0	0	0	0	9	1	1	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	7	0	0	0	116	141	352	638	143	561	239	339	285	215	918	276	1177	267	854	260	395	240	1590	217	88	190	1065	319	497	836	999	393	178	62	54	1305	134	51	318	465	1032	546	534	72	439	275	143	124	152	180	233	63
Otu337	0	0	5	0	4	0	71	104	6	280	4	0	22	0	234	0	10	0	28	1	143	3	0	2	5	46	6	269	120	11	16	0	39	0	0	48	83	21	73	10	0	133	0	0	0	6	0	0	221	23	0	58	0	15	0	16	0	3	1	2	0	6	2	0	0	0	99	7	26	0	6	0	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu47	138	337	11	294	17	279	108	232	41	288	63	169	76	268	161	128	21	214	20	20	68	18	259	77	21	112	102	97	155	30	43	229	22	140	242	135	187	26	138	58	230	65	135	12	97	54	257	232	39	61	165	80	80	15	89	121	204	148	15	117	286	64	53	282	12	267	249	29	47	374	25	306	19	79	385	61	102	75	128	151	134	173	78	164	379	98	46	160	74	257	84	321	115	210	140	172	91	389	234	342	102	341	217	237	240	101	185	117	140	545	367	200	87	99	95	293	114	241	136	3	11	3	11	2	2	12	2	7	6	4	4	2	7	1	7	3	8	10	13	1	0	1	15	8	5	3	3	11	3	4	6	8	2	2	8	3	24	4	2	3	24	30	1	0	5	3	1
Otu153	0	0	42	0	126	0	90	196	51	73	64	0	368	0	225	0	96	0	224	7	133	26	0	160	261	136	30	138	206	214	65	1	238	0	0	210	89	31	750	68	0	102	0	126	0	43	0	0	122	33	0	40	0	171	0	81	0	35	141	7	0	114	41	0	17	0	98	128	141	0	89	0	85	61	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu600	0	0	0	0	0	0	2	4	2	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu349	0	0	7	0	2	0	112	223	9	86	5	0	84	0	119	0	4	0	97	1	105	35	0	11	0	57	45	59	27	28	2	0	32	0	1	43	140	42	33	30	0	49	0	3	0	0	0	0	32	46	0	117	0	17	0	30	0	22	4	29	0	22	3	0	2	0	61	22	47	0	21	0	5	63	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu7	6207	1264	1	4570	9	3848	6	4	4	14	186	374	6	1556	2	2775	0	1737	1	0	5	8219	1635	565	3	2124	21	150	12	43	4	1103	7	2630	3776	28	15	9	544	665	3603	4	736	0	5123	225	1805	2831	5093	124	3114	1732	6864	118	1494	2	6241	13	5	132	4754	72	2449	1540	0	6589	18	4	0	2898	6	6287	11	1	2682	1075	1187	1479	757	836	1067	785	1141	722	299	1292	226	647	856	5210	636	936	2407	8414	3220	255	186	1377	674	686	10754	746	601	3217	4337	750	87	735	1544	675	1568	1802	503	312	14	8312	1376	1556	421	432	784	83	7	43	177	1166	440	954	177	825	1929	818	2763	340	577	20	2787	124	4088	3405	157	133	84	794	1235	16	709	1	1	8	46	18	49	116	446	130	39	1225	9038	725	1606	307	618	361	9	155	47
Otu620	0	0	4	0	7	0	33	28	8	14	11	0	32	0	17	0	8	0	13	4	27	7	0	21	30	7	10	29	43	10	15	0	15	0	0	11	64	4	8	25	0	21	0	3	0	6	0	0	8	10	0	10	0	13	0	27	0	21	4	12	0	14	5	0	2	0	33	5	14	0	14	0	11	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	10	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Otu2801	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Otu75	1	0	69	0	198	0	321	506	231	323	420	0	719	0	211	0	179	0	190	112	783	300	0	508	271	255	182	701	143	207	312	0	314	0	0	481	455	449	323	248	0	707	0	158	0	188	2	0	147	314	0	517	0	394	0	834	0	152	223	134	0	128	97	0	59	0	390	250	670	0	131	0	405	191	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	2	0	1	0	0	1	0	0	0	0	0	0
Otu88	218	219	0	101	10	240	32	92	22	87	33	126	56	195	89	126	5	214	43	20	52	9	234	61	18	55	41	104	55	25	8	526	13	133	85	40	60	16	179	20	63	38	195	20	47	82	323	203	33	33	42	39	68	16	89	115	154	47	7	14	381	25	11	172	4	362	77	28	48	168	11	134	12	51	306	12	3	15	10	11	8	26	4	36	20	13	2	17	13	11	5	19	24	28	13	26	44	20	5	32	16	13	71	13	19	19	13	31	7	11	25	36	3	35	15	10	4	10	58	2	0	1	0	0	0	1	0	3	0	3	0	3	1	3	0	0	8	0	1	0	1	0	2	7	0	0	0	1	1	0	0	0	1	0	0	0	2	2	0	0	1	6	0	1	0	4	1
Otu392	2	6	1	1	13	5	22	40	6	30	12	3	39	2	66	2	1	0	22	6	64	4	6	23	29	36	13	57	28	9	28	9	18	2	1	2	62	9	61	13	0	46	1	6	0	18	7	5	12	18	2	31	1	6	1	59	0	24	7	11	2	18	19	3	2	11	59	17	54	0	8	0	8	26	2	9	0	1	2	2	2	0	0	1	1	0	1	1	1	3	0	4	2	10	1	4	0	2	0	1	2	1	6	1	2	2	0	2	0	7	0	3	0	1	0	1	0	2	4	0	0	0	2	0	0	3	1	9	400	0	0	19	2	0	1	2	1	0	5	1	0	0	0	8	2	4	5	0	0	0	0	0	1	0	0	0	0	6	1	5	5	0	1	0	0	4	0
Otu112	13	3	8	0	3	1	12	58	13	33	20	0	25	2	22	0	3	0	6	0	8	9	0	1	5	31	56	94	20	24	4	0	60	0	0	62	41	50	6	33	1	64	0	1	0	14	0	0	8	52	0	82	1	260	0	48	0	19	1	22	0	11	75	0	7	0	13	6	38	0	12	0	11	98	5	11	0	1	5	1	1	0	0	7	0	0	0	0	1	0	3	10	0	46	1	0	0	2	0	0	0	0	0	0	2	0	8	0	0	2	0	1	10	1	11	3	3	0	0	42	3	30	10	12	1	72	175	0	77	1005	175	370	810	86	188	69	103	367	113	293	332	42	8	159	69	47	84	0	7	0	280	1	8	14	113	1	9	13	84	119	40	0	137	21	3592	19	3
Otu271	0	0	11	0	28	0	149	85	66	35	279	0	10	0	5	0	32	0	23	4	70	10	0	0	67	48	22	294	417	19	3	0	20	0	0	78	72	159	14	43	0	91	0	7	0	0	0	0	82	9	0	173	0	105	0	3	0	65	25	44	0	119	0	0	10	0	116	4	42	0	6	0	188	112	0	119	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	8	3	2	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Otu652	0	0	3	0	10	0	30	35	3	14	9	0	11	0	11	1	7	0	5	1	19	11	0	10	13	22	11	11	67	6	17	1	21	0	0	12	34	13	2	6	0	17	1	2	0	9	0	0	3	5	0	13	0	5	2	41	1	18	8	9	0	4	1	0	8	0	16	5	15	0	19	0	8	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	1	1	0	2	0	2	0	3	0	0	1	1	1	1	1	3	0	3	0	0	0	2	0	1	0	0	0	0	1	5	0	0	0	4	0	0	10	0	1	2	0	0	0	0	0	1
Otu2878	0	0	0	0	1	0	0	2	0	5	1	0	8	0	8	0	0	0	1	0	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	1	1	3	2	0
