#pheatmap(DATA BELOW, color=inferno(length(mat_breaks) - 1),  border_color=NA, 
#         breaks=mat_breaks, cluster_rows=TRUE, cluster_cols=TRUE, clustering_distance_cols=cluster_cols, labels_col=xlabel1,
#         labels_row=rownames(combined_ITSreads), fontsize_col=7, clustering_distance_rows=cluster_rows,
#         annotation_col=annotations, annotation_colors= annot_colors, 
#         main=paste("Subsampled to ", "threshold", sep="", collapse=""))
CORNER	RM109S73	RM109S169	RM109S81	RM109S177	RM109S1	RM109S9	RM109S105	RM109S113	RM109S121	RM109S33	RM109S129	RM109S41	RM109S137	RM109S49	RM109S145	RM109S57	RM109S65	RM109S161	RM109S170	RM109S82	RM109S178	RM109S98	RM109S106	RM109S26	RM109S122	RM109S34	RM109S130	RM109S42	RM109S138	RM109S146	RM109S154	RM109S162	RM109S91	RM109S11	RM109S27	RM109S35	RM109S59	RM109S67	RM109S4	RM109S12	RM109S36	RM109S44	RM109S60	RM109S77	RM109S85	RM109S5	RM109S29	RM109S61	RM109S69	RM109S78	RM109S6	RM109S14	RM109S22	RM109S54	RM109S62	RM109S79	RM109S186	RM109S87	RM109S15	RM109S39	RM109S8	RM109S16	RM109S32	RM109S48	D1AgITS1F1F3F5_WILD	H12AgITS1F2F4F6_WILD	E8AgITS1F1F3F5_WILD	C5AgITS1F1F3F5_WILD	E2AgITS1F1F3F5_WILD	D7AgITS1F1F3F5_WILD	B6AgITS1F1F3F5_WILD	C3AgITS1F1F3F5_WILD	C10AgITS1F1F3F5_WILD	A9AgITS1F1F3F5_WILD	F8AgITS1F1F3F5_WILD	B11AgITS1F1F3F5_WILD	G2AgITS1F1F3F5_WILD	D9AgITS1F1F3F5_WILD	D3AgITS1F1F3F5_WILD	E10AgITS1F1F3F5_WILD	A7AgITS1F1F3F5_WILD	A1AgITS1F1F3F5_WILD	B8AgITS1F1F3F5_WILD	B4AgITS1F1F3F5_WILD	H5AgITS1F2F4F6_WILD	E4AgITS1F1F3F5_WILD	H3AgITS1F2F4F6_WILD	A3AgITS1F1F3F5_WILD	C8AgITS1F1F3F5_WILD	F12AgITS1F1F3F5_WILD	D11AgITS1F1F3F5_WILD	C6AgITS1F1F3F5_WILD	B2AgITS1F1F3F5_WILD	D5AgITS1F1F3F5_WILD
Schizoporaceae	0.0955680604515117	0	0.222359523577442	0	0	0	0.437028978498254	0	0	0.354842032875391	0	0.188511545271853	0	0	0	0.131641637937048	0.239600869867745	0	0	0.411714009435991	0	0	0	0.295315645532129	0	0.170284214493828	0	0.0987585082576786	0	0	0	0	0	0	0.345960704555228	0.163679494131104	0.101602723639757	0	0.181206870190065	0.109586162157782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.463323916799418	0.696343088126785	0	0	0	0.375389455294495	0	0.34027852368936	0	0	0	0	0.0709398291715637	0.656782002132594	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066044378239636	0	0	0	0	0	0	0	0	0	0	0
Cystobasidiaceae	0	0.464071682954601	0	0.74455942911879	0	0	0.671893696220407	0.0679926082454255	0.774287016353139	0	0	0	1.3910954113628	0	1.3984117975602	0	0	0.446519548929752	1.97595232834487	0	0.883021571376696	0.244662537263909	0	0.118126258212852	0.605089020816052	0	0.905463492803651	0	1.6731266392025	1.04362294452684	0.758046181219097	1.20202948475122	0	0.349144190828711	0	0	0	0	0	0.0632696002212535	0.781663587062953	1.02745422676624	0	0.795371842672429	0.501836997389448	0.384737362117669	2.74849520262147	0	0	0	0.376673165944564	0	2.43432247780074	0.969462906342676	0.090832178857369	0	1.77007323829538	0	0.671741961964814	0.109249933824149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0657780864969882	0	0	0	0	0	0.260131034992145	0
Ustilaginaceae	0	0.248056748645671	0	0.275529923525819	0	0	0.0760769801616892	0.445857348676327	0.67796186778068	0.250911207696209	0.179313694270432	0	0.323423113676575	0	3.81808561687369	0	0	0	0.841853444388327	0	2.04720129406015	0.679540483980835	0	0	1.02597835208515	0	0.879212578137086	0	0.254410925657392	0.491968574051202	1.0396437922033	0.758851718925438	0	0	0	0.0731996950799853	0	0	0	0	0.51013711223013	2.12380710561976	0	0.0816034292439991	0.482149391418364	0.205650770419356	1.97213194610924	0.770195971292131	0	0.105234011235478	0.138201268890904	0.250609190620573	1.6587111717604	0.280548298092124	0.090832178857369	0	1.206101608135	0	1.09251789095967	0	0	0	0	1.16523527747273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dermateaceae	0	0	0.875430319755148	0	0	0	0	0.135985216490851	0	0	0	0	0	0.13853525226921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327754365420192	0.493764449893743	0	0	0.26881553927762	0	0	0.0632696002212535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32761948345478	0	0	0	0	0.5061750382594	0	0	0	0.877058019307029	0	0.344214195410757	0.980407944843428	0.817428359488494	0.330836419274553	1.25635590828554	1.81633357475801	3.55292579044962	1.33263886028614	0.154857403270628	1.55247641633402	0.291543950465661	1.53661469279904	2.26363051438933	1.00154202096222	1.49507391568342	0	2.63764412607366	0.204644947168361	0.975110439534435	0	0.218161232338053	0	0	0.13772484719781	0.810280335638749	0	0.82260656067214	0.125087983430907
Hyaloscyphaceae	0	0	0.868341698477739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0899478453701443	0	0	0	0	0	0	0	0	0	0	0	0	0.309789105404395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0781345384897492	0	0.569685457694718	0.141879658343127	0.42144975196109	0	0.414691506510318	0.463849745264742	0.151154122133351	0	0.109500719969601	0.150317882646036	0	0.15346975183871	0	0	0.116745658856904	0.11723401930806	0.132088756479272	0	0	0.263706331374945	0	0	1.12687233963802	0.424496488311471	0	0	0.367880837680042	0
Chionosphaeraceae	0	0	0.77027598476588	0	0	0.630203024146245	0	0	0	0	0	0	0	4.01154652443476	0	0.186169389743582	0.408025578658988	0.148839849643251	0	0.0998553146147727	0	0	0	0.132069171645814	0	0.74873435318882	0	0.441661475641287	0	1.10007517437213	0	0	0	0	0.700517035692233	0	0.227190596757621	0.21830453621528	0.325276286719509	0.0632696002212535	0	0	0	0	0	0	0	0	0	0	0.0738716855153118	0	0	0	0	0	0	0	0	0	0.2530875191297	1.83059860504497	0	0	0.156269076979498	0.147660398320486	0.124315558676267	0.100324068526856	0	0	0	0.278739006777156	0.106882104764792	0	0	0.173572140019407	0	0.108519502232169	0.164873122276499	0	0.0825516470518083	0	0.264177512958544	0	0.32638272706465	0	0	0.143443827637312	0	0	0	0	0	0.125087983430907
Bionectriaceae	0	0	0.415996576956536	0	0	0	0	0	0.706824108066642	0	0.120893268014901	0	0	0.169670339723654	0	0	0	0	0.289408862774549	0	0	0	0.885817922847919	0	0	0	0	0	0	0	0	0	0.302174594306328	0	0	0	0	0	0	0	0.438578625426673	0	0	0.141341285522458	0	0	0	0	0	0	0	0	0.230021853114118	0	0	0	0	0	0	0.41361357398139	0	0	0	0	0	0	0	0.0709398291715637	0.0919678757134313	0	0.1357396584742	0.189365865536429	0.0617084119575067	0	0	0	0	0	0	0	0.0825516470518083	0	0	0	0.0628123851098733	0	0	0	0	0	0	0	0	0
Sporormiaceae	0	0	0.430597365843025	0	0.350119532360196	0.178965632771074	0	0	0	0	0	0.188511545271853	0	0.0979592163129471	0	0	0	0	0	0.331182611900093	0	0	0	0.144674528922869	0	0.0983136370767556	0	0.0987585082576786	0	0	0	0.270722653087575	0	1.06028498669635	0.409346225993216	0	0.14368794974539	0	0	0.0894767267188205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642280496199949	0.353869486669459	0	0	0.170622628961777	0	0	0	0	0	0.0781345384897492	0	0	0.0709398291715637	0	0	0	0.109330433442784	0	0	0	0.122734037232784	0.119022319372687	0	0	0	0	0	1.17030936409006	0	0.36082968124214	0	0	0	0	0	0	0	0	0
Trimorphomycetaceae	0	0	0.111179761788721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143257262700567	0	0	0	0	0	0.175981079531438	0	0.0604022900633549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189151196964384	0	0	0	0	0.320133203124515	1.29774349086024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lasiosphaeriaceae	0	0	0.222359523577442	0	0.948956597158637	0	0	0	0	0.112210903345058	0	0.168609851908557	0	0	0	0	0.355385521723995	0	0	0	0	0	0	0	0	0	0	0	0	0.568076377322596	0.0827096191835411	0	0.103645030779094	0	0	0.522750383404875	0	0	0	0.551571587125325	0	0	0	0	0	0	0	0	0	0	0.660728441698895	0	0	0.117853858327906	0	0	0	0	0.208969189764286	0.267606592301993	0	0	0	0	0.220997848043932	0.427960492510913	0	0.200648137053712	0.752789506394156	0.0997509336107633	0	1.045807174591	0.282783468810792	0	0	0.150317882646036	0.238044638745374	0.861346845920511	0.184333754536444	0	0	1.04857294579338	0.447934766751549	0.129428828939369	0.628123851098733	0.263706331374945	0.197334259490965	0	0	0.13772484719781	0.260613511371263	0.115701689083437	0	0.375263950292721
Halosphaeriaceae	0	0	0	0.0420179194215392	0	0	0.416690781414302	0	0	0	0	0	0.605069241170693	0	0	0	0	0	0	0	0.441510785688348	0	0.37771403142363	0.0590631291064258	1.92538147428251	0	0.15305126468887	0.279331243555489	0.951918519261978	0.942048097921705	0	0.144707344956023	0	0	0	0	0	0.421176284394557	0	0	0.803082993616971	3.33653077611486	0	0.215902379909677	0.617243291288434	0.251869726368836	0	0.120652808610637	0	0.215665546406877	0.266348149930407	0.120388761061979	0	0.319149757063479	0.181664357714738	0	0	0	0	0.367790082057573	0.480199804686772	0	0	0	0	0	0	0.0709398291715637	0	0	0	0.077308290877457	0	0	0	0	0	0	0	0	0	0	0.066044378239636	0	0.235022424727247	0	0	0	0	0	0	0	0	0
Bulleraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66254581103212	0	0	0	0.141216740203244	0	0	0	0.132069171645814	0	0.069518239460087	0	0	0	0	0	0	0	0	0	0	0	0.0891224537103944	0.0604022900633549	0.126539200442507	0	0	0	0	0	0	0	0.0603264043053186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0717736212662014	0	0	0	0	0	0	0	0.109500719969601	0	0.119022319372687	0	0	0	0	0	0.066044378239636	0	0	0.18646853515705	0	0	0	0.0973861733914525	0	0	0	0
Hypocreaceae	0	0	0	0	0	0	0	0	0	0	0.0540651130606839	0	0	0	0	0	0	0	0	0	0	0.795489250029783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.744596587318037	0	0	0.115404676373017	0	0	0.669899913264714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phomatosporaceae	0	0	0	0	0.153537571786269	0	0	0	0	0	0	0.367476652677379	0	0	0	0	0.0757684478139681	0	0	0	0	0	0	0	0.302544510408026	0.12040912279761	0	0	0	0.449103809319157	0	0.382859647638075	0	0	0	0	0.14368794974539	0	0	0.0894767267188205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349428278907306	0	0	0.347532767821073	0	0	0.175239145563487	0.990029182143907	0.516289615857432	0.418807988880464	0	0	0	0	0	0	0.783153687846115	0.0828969700384839	0	0.0915200026240616	0	0	0	0.248451997499977	0	0	0	0	0.116334135459963	0
Sporocadaceae	0	0	0	0	0.0971056866512432	0	0	0	0	0	0	0	0	0	0	0	0.200464470141135	0	0	0	0	0	0	0.0835278782185005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638717620709633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150465280944653	0	0	4.91040044657943
Rhizophydiaceae	0	0	0	0	0	0.178965632771074	0	0	0	0	0	0.146020415081142	0	0	0	0.263283275874096	0.0757684478139681	0	0	0.0998553146147727	0	0	0	0.421795109279326	0	0	0	0	0	0	0	0	0	0	0.423713598607036	0	0.454381193515243	0	0.249045021960408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.627343548977472	0	0	0	0	0.4383604418942	0.262183777893708	0.656946685331786	0	0.110498924021966	0	0	0.0709398291715637	0	0	0	0.172866593626321	0.123416823915013	0	0	0.229614358510316	0	0	0	0	0	0	0.147679719275534	0	0.0888301269073847	0	0	0	1.90237946242268	0	0	0	0	0
Cantharellales_fam_Incertae_sedis	0	0	0	0	0	0	0	0.288468206165404	0	0.372161463782393	0	0	0	0.195918432625894	0	0.279254084615373	0.393704403673271	0	0	0	0	0	0	0.243523519885286	0	0.230565916375188	0	0	0	0	0	0	0.319455439536398	0.20157849256095	0.409346225993216	0	0.203205447279514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0709398291715637	0	0	0	0.077308290877457	0	0	0	0	0	0	0	0	0	0	0	0.0915200026240616	0	0	0	0	0	0	0	0	0	0
Lachnocladiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47285850281423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cladosporiaceae	0	0	0	0	0	0	0	0	0	0.224421806690116	0	0.630880297876512	0	0	0	0	0	0	0	0	0	0	0	0.156266351268903	0.47836487323494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25381513858572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168322978281956	0	0	0	0	0.11723401930806	0	0	0	0.456752764218999	0	0	1.35693398559762	0	0	0	0	0
Serendipitaceae	0	0	0	0	0	0	0	0	0	0.501822415392417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229415733870562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18187368057056	0	0	0	0	0
Sebacinaceae	0	0	0	0	0	0	0	0	0	0.952141088140306	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590631291064258	0	0	0	0	0	0	0	0	0	0	0	0	0.101602723639757	0	0	0.0632696002212535	0	0	0	0	0	0.0839565754562786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145095250022002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119022319372687	0	0.820233426908302	0	0	0	0.066044378239636	0	0	0	0	0	0	0.515319191859998	0	0	0	0
Basidiobolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6665787018086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pilocarpaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12972079385396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0781345384897492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18646853515705	0	0	0	0.13772484719781	0	0	0	0
Pseudeurotiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13853525226921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133750094043068	0	0	0	0	0	0	0	1.16523527747273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schizoparmaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52023390013218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08746753584948	0	0	0	0	0	0	0	0	0	0	0	0.0731996950799853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verrucariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827733779898663	0	0	0.646459935155454	0	0	0	0	0.109500719969601	0	0.460971460757398	0	0	1.64335549530545	0	0.51101124290893	0	0	0	0.894271679012128	0	0.143443827637312	0	0.168677800268708	0	0	0.402993266542511	0.216658742718665
Pezizaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977187998076066	0	0	0	0	0	0	0	0	0	0	0	0	0.27348549437221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartaliniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438002879878403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307791191414762	0.857560009062986
Teichosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238046171585063	0	0	0	0	0	0.0617084119575067	2.2480472170947	0	0	0	0	0	0	2.20429901993332	0	0	0.702978479000734	0	0	0	0	0	0	0	0	0	0
Melanommataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0781345384897492	0	0	0	0	1.28132394216924	0	0	0	0	0.26822089039291	0	3.71456435987099	0	0	0	0	0	0	0	0	0	0	0.143443827637312	0.712696645099798	0	0.106395020489103	3.56616556176552	0.329042624268856	0.176901122657889
Apiosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135332990490192	0	0	0.158626280339839	1.45413979410863	0	0	0.430434346898802	0.302308244266703	0	0	0.274441650405494	0	1.39606870581672	1.20312200063833	0	0	0	3.52766017160277	0	1.75537860868025	0	0	0	0	0	0	0	0	0
Ascobolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531634815219267	0	0	0	0	0	0	0.979148181193951	0	0	0	0	0	0	0	0	0
Auriculariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77765035221206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
